id,name,total.votes,con,green,lab,ld,snp,ukip,left.total,right.total,other,con.15,green.15,lab.15,ld.15,snp.15,ukip.15,other.15,left.total.15,right.total.15,leave.estimate,leave.exact,leave.16,brexit.swing.status.5,brexit.swing.status.10,party.swing.status.5,party.swing.status.10,tactical.remain.vote,tactical.leave.vote,winner.2015,remain.best.case,leave.best.case,remain.practical.case,leave.practical.case
S14000020,East Lothian,59014,11511,1245,18301,1517,25104,1178,46167,12689,158,19.50554105805402,2.1096688921272917,31.011285457688004,2.570576473379198,42.539058528484766,1.9961365099806825,0.2677330802860338,78.23058935167926,21.501677568034705,35.39559572,FALSE,35.39559572,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
E14000684,Eastbourne,52907,20934,1351,4143,20201,0,6139,25695,27073,139,39.567543047233826,2.5535373391044662,7.830721832649743,38.18209310677226,0,11.603379514998014,0.26272515924168827,48.56635227852647,51.17092256223184,57.54446064,FALSE,57.54446064,Solid leave,Could swing to remain,Swing,Swing,ld,con,con,ld,con,ld,con
E14000685,Eastleigh,55505,23464,1513,7181,14317,0,8783,23011,32247,247,42.27366903882533,2.7258805513016844,12.93757319160436,25.794072606071527,0,15.823799657688497,0.44500495450860283,41.45752634897757,58.09746869651383,54.34589934,FALSE,54.34589934,Could swing to remain,Could swing to remain,Solid right,Solid right,ld,con,con,con,con,ld,con
E14000686,Eddisbury,47352,24167,1624,11193,4289,0,5778,17106,29945,301,51.03691501942895,3.4296333840175706,23.637861125190067,9.057695556681871,0,12.202230106436899,0.6356648082446359,36.125190065889505,63.23914512586586,52.166668640000005,FALSE,52.166668640000005,Could swing to remain,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,lab,con
S14000022,Edinburgh East,47089,4670,2809,14082,1325,23188,898,41404,5568,117,9.917390473358958,5.965299751534329,29.905073371700396,2.813820637516193,49.24292297564187,1.907027118860031,0.2484656713882223,87.92711673639279,11.82441759221899,30.28801152,TRUE,27.63678537,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000023,Edinburgh North & Leith,58008,9378,3140,0,2634,23742,847,29516,10225,18267,16.166735622672736,5.41304647634809,0,4.540752999586264,40.92883740173769,1.4601434284926216,31.4904840711626,50.88263687767205,17.626879051165357,17.03570816,TRUE,21.79552346,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000024,Edinburgh South,49286,8626,2090,19293,1823,16656,601,39862,9227,197,17.501927525057827,4.240555127216654,39.1449904638234,3.698819137280364,33.79458669804813,1.219413220792923,0.3997078277807085,80.87895142636854,18.72134074585075,24.78990249,TRUE,22.15338737,Solid remain,Solid remain,Solid left,Solid left,lab,con,lab,lab,lab,NA,NA
S14000025,Edinburgh South West,51602,10444,1965,14033,1920,22168,1072,40086,11516,0,20.239525599782954,3.8079919382969654,27.194682376652068,3.72078601604589,42.95957521026317,2.0774388589589554,0,77.68303554125809,22.316964458741907,26.363605080000003,TRUE,27.86164648,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000026,Edinburgh West,54858,6732,1140,6425,18168,21378,1015,47111,7747,0,12.27168325494914,2.0780925298042217,11.712056582449232,33.118232527616755,38.96970359838128,1.850231506799373,0,85.87808523825149,14.121914761748513,31.380727600000004,TRUE,28.76601964,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
E14000687,Edmonton,41338,9969,1358,0,897,0,3366,2255,13335,25748,24.115825632589868,3.285112971116164,0,2.1699162997726065,0,8.142629058009579,62.286516038511785,5.455029270888771,32.25845469059945,47.39916237,TRUE,45.5096172,Could swing to leave,Could swing to leave,Solid right,Solid right,green,con,con,con,con,green,con
E14000688,Ellesmere Port & Neston,46727,16041,990,22316,1563,0,5594,24869,21635,223,34.32918869176279,2.118689408693047,47.75825539837781,3.344961157360841,0,11.97166520427162,0.47724013953388833,53.221905964431706,46.30085389603441,58.341978080000004,FALSE,58.341978080000004,Solid leave,Could swing to remain,Solid left,Swing,lab,con,lab,lab,lab,lab,con
E14000689,Elmet & Rothwell,57797,27978,1261,19488,2640,0,6430,23389,34408,0,48.407356783224046,2.1817741405263247,33.71801304565981,4.567711126875097,0,11.125144903714727,0,40.467498313061235,59.532501686938765,56.79310101,FALSE,56.79310101,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000690,Eltham,43157,15700,1275,18393,1308,0,6481,20976,22181,0,36.37880297518363,2.9543295409782884,42.6188103899715,3.0307945408624324,0,15.017262553004148,0,48.603934471812224,51.39606552818778,52.367599080000005,TRUE,51.81526511,Could swing to remain,Could swing to remain,Swing,Swing,lab,con,lab,lab,con,lab,con
E14000691,Enfield North,46137,19086,1303,20172,1059,0,4133,22534,23219,384,41.368099356265034,2.824197498753712,43.721958514857924,2.295337798296378,0,8.958103040943277,0.8323037908836725,48.841493811908016,50.32620239720832,47.93700185,TRUE,49.21544262,Could swing to leave,Could swing to leave,Swing,Swing,lab,con,lab,lab,con,lab,con
E14000692,Enfield Southgate,45812,22624,1690,17871,1518,0,2109,21079,24733,0,49.384440757880036,3.688989784335982,39.00942984370907,3.3135423033266393,0,4.603597310748276,0,46.011961931371694,53.988038068628306,37.60701335,TRUE,37.884815859999996,Solid remain,Solid remain,Solid right,Swing,lab,con,con,con,con,lab,con
E14000693,Epping Forest,49348,27027,1782,7962,3448,0,9049,13192,36076,80,54.76817702845101,3.6110885952824834,16.13439247791197,6.987111939693605,0,18.337115992542756,0.16211396611818107,26.73259301288806,73.10529302099376,61.01128584,FALSE,61.01128584,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000694,Epsom & Ewell,57143,33309,2116,8866,5002,0,7117,15984,40426,733,58.29060427348932,3.702990742523143,15.51546121134697,8.75347811630471,0,12.454718863202842,1.2827467931330172,27.97193007017482,70.74532313669216,47.78075706,FALSE,47.78075706,Could swing to leave,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
E14000695,Erewash,48322,20636,1184,17052,1658,0,7792,19894,28428,0,42.705186043624025,2.4502297090352223,35.28827449194984,3.4311493729564173,0,16.125160382434505,0,41.16965357394148,58.83034642605852,63.22379118,FALSE,63.22379118,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000696,Erith & Thamesmead,42617,11684,941,21209,972,0,7368,23122,19052,443,27.416289274233286,2.2080390454513457,49.766525095619116,2.2807799704343337,0,17.288875331440504,1.0394912828214093,54.2553441115048,44.705164605673794,54.630878530000004,FALSE,54.630878530000004,Could swing to remain,Could swing to remain,Solid left,Swing,lab,con,lab,lab,lab,lab,con
E14000697,Esher & Walton,56976,35845,2355,7229,5372,0,5551,14956,41396,624,62.912454366750914,4.133319292333614,12.687798371244034,9.428531311429374,0,9.742698680146027,1.0951979780960404,26.249648975007023,72.65515304689694,41.56633024,FALSE,41.56633024,Solid remain,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
E14000698,Exeter,54018,17879,3491,25062,2321,0,5075,30874,22954,190,33.0982265170869,6.46266059461661,46.39564589581251,4.296715909511644,0,9.395016475989484,0.3517346069828576,57.155022399940755,42.49324299307638,44.82789363,FALSE,44.82789363,Solid remain,Could swing to leave,Solid left,Solid left,lab,con,lab,lab,lab,NA,NA
S14000028,Falkirk,60340,7325,0,15130,1225,34831,1829,51186,9154,0,12.139542591978786,0,25.074577394763008,2.0301624129930396,57.72456082200862,3.031156778256546,0,84.82930062976467,15.170699370235333,42.10588228,FALSE,42.10588228,Solid remain,Could swing to leave,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
E14000699,Fareham,54700,30689,2129,7800,4814,0,8427,14743,39116,841,56.10420475319927,3.8921389396709327,14.259597806215721,8.800731261425959,0,15.405850091407677,1.5374771480804388,26.952468007312614,71.51005484460696,55.52010727,FALSE,55.52010727,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000700,Faversham & Kent Mid,45803,24895,1768,7403,3039,0,8243,12210,33138,455,54.352334999890836,3.8600091697050414,16.16269676658734,6.6349365762067984,0,17.996637774818243,0.9933847127917386,26.65764251249918,72.34897277470907,58.67045504,FALSE,58.67045504,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000701,Feltham & Heston,49405,14382,1390,0,1579,0,6209,2969,20591,25845,29.11041392571602,2.813480416961846,0,3.1960327902034207,0,12.567553891306549,52.31251897581216,6.009513207165266,41.67796781702257,58.305386000000006,TRUE,55.932005370000006,Solid leave,Could swing to remain,Solid right,Solid right,ld,con,con,con,con,NA,NA
N06000007,Fermanagh & South Tyrone,50864,0,788,0,0,0,0,788,0,50076,0,1.5492293173954075,0,0,0,0,98.4507706826046,1.5492293173954075,0,NA,NA,NA,NA,NA,Swing,Swing,green,con,green,green,con,NA,NA
S14000049,Fife North East,45263,7373,1387,3476,14179,18523,0,37565,7373,325,16.28924286945187,3.0643130150454017,7.679561672889557,31.32580695048936,40.92304973156883,0,0.7180257605549787,82.99273136999315,16.28924286945187,36.31478353,FALSE,36.31478353,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
E14000702,Filton & Bradley Stoke,49101,22920,2257,13082,3581,0,7261,18920,30181,0,46.679293700739294,4.596647726115558,26.643041893240465,7.293130486140812,0,14.787886193763875,0,38.53282010549683,61.46717989450317,48.77303387,FALSE,48.77303387,Could swing to leave,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
E14000703,Finchley & Golders Green,50759,25835,1357,20173,1662,0,1732,23192,27567,0,50.8973778049213,2.6734175220158,39.74270572706318,3.274296183927974,0,3.412202762071751,0,45.69041943300696,54.30958056699304,31.10078691,FALSE,31.10078691,Solid remain,Solid remain,Solid right,Swing,lab,con,con,con,con,lab,con
E14000704,Folkestone & Hythe,55010,26323,2956,7939,4882,0,12526,15777,38849,384,47.851299763679336,5.373568442101436,14.43192146882385,8.874750045446282,0,22.770405380839847,0.6980548991092529,28.680239956371565,70.62170514451918,61.64041021,FALSE,61.64041021,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000705,Forest Of Dean,49520,23191,2703,12204,2630,0,8792,17537,31983,0,46.83158319870759,5.458400646203554,24.644588045234247,5.310985460420032,0,17.75444264943457,0,35.413974151857836,64.58602584814217,57.88889683,FALSE,57.88889683,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
N06000008,Foyle,37002,132,0,0,0,0,832,0,964,36038,0.35673747365007297,0,0,0,0,2.2485271066428845,97.39473541970705,0,2.6052645802929573,NA,NA,NA,NA,NA,Swing,Swing,lab,ukip,ukip,lab,ukip,NA,NA
E14000706,Fylde,43557,21406,1381,8182,1623,0,5569,11186,26975,5396,49.14479876942857,3.1705581192460452,18.784581123585188,3.726151938838763,0,12.78554537732167,12.388364671579769,25.681291181669998,61.93034414675024,56.728642969999996,FALSE,56.728642969999996,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000707,Gainsborough,49261,25949,1290,10500,3290,0,7727,15080,33676,505,52.67655955015124,2.618704451797568,21.3150362355616,6.678711353809301,0,15.68583666592233,1.0251517427579626,30.61245204116847,68.36239621607356,61.95582416999999,FALSE,61.95582416999999,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000708,Garston & Halewood,48983,6693,1690,33839,2279,0,4482,37808,11175,0,13.663924218606455,3.450176591878815,69.0831512973889,4.652634587509953,0,9.150113304615887,0,77.18596247677766,22.814037523222343,47.96281365,FALSE,47.96281365,Could swing to leave,Could swing to leave,Solid left,Solid left,lab,con,lab,lab,lab,lab,con
E14000709,Gateshead,37949,5502,1548,21549,2585,0,6765,25682,12267,0,14.498405755092362,4.0791588711164986,56.7841049830035,6.811773696276583,0,17.826556694511055,0,67.67503755039658,32.32496244960342,56.223255019999996,FALSE,56.223255019999996,Solid leave,Could swing to remain,Solid left,Solid left,lab,ukip,lab,lab,lab,lab,ukip
E14000710,Gedling,47998,17321,1534,20307,1906,0,6930,23747,24251,0,36.08692028834535,3.195966498604109,42.308012833868084,3.9709987916163176,0,14.438101587566148,0,49.4749781240885,50.52502187591149,56.29742908000001,FALSE,56.29742908000001,Solid leave,Could swing to remain,Swing,Swing,lab,con,lab,lab,con,lab,con
E14000711,Gillingham & Rainham,47078,22590,1133,12060,1707,0,9199,14900,31789,389,47.98419643995072,2.4066442924508262,25.61706104762309,3.6258974467904324,0,19.539912485662093,0.8262882875228343,31.64960278686435,67.52410892561281,64.24819242999999,TRUE,63.58208955,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
S14000029,Glasgow Central,39318,2359,1559,12996,612,20658,786,35825,3145,348,5.99979653085101,3.9651050409481665,33.053563253471694,1.5565389897756754,52.54082099801618,1.9990843888295438,0.8850907981077368,91.11602828221172,7.998880919680554,26.42222127,TRUE,28.75060852,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000030,Glasgow East,42417,2544,381,13729,318,24116,1105,38544,3649,224,5.997595303769715,0.8982247683711719,32.3667397505717,0.7496994129712143,56.85456302897423,2.605087582808779,0.5280901525331825,90.86922696088833,8.602682886578494,46.54203224,TRUE,43.837314109999994,Solid remain,Could swing to leave,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000031,Glasgow North,36922,2901,2284,10315,1012,19610,486,33221,3387,314,7.8571041655381615,6.18601375873463,27.93727317046747,2.7409132766372353,53.11196576566817,1.3162883917447592,0.8504414712095769,89.9761659715075,9.17339255728292,25.92790469,TRUE,21.62047426,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000032,Glasgow North East,37857,1769,615,12754,300,21976,0,35645,1769,443,4.672847822067253,1.6245344322054045,33.689938452597936,0.7924558205880023,58.05003037747313,0,1.1701930950682833,94.15695908286446,4.672847822067253,39.662104,TRUE,40.6576167,Solid remain,Could swing to leave,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000033,Glasgow North West,43854,3692,1167,13544,1194,23908,0,39813,3692,349,8.418844347151913,2.6611027500342046,30.88429789756921,2.722670679983582,54.51726182332285,0,0.7958225019382497,90.78533315090984,8.418844347151913,29.97491389,TRUE,31.49285296,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000034,Glasgow South,48778,4752,1431,14504,1019,26773,0,43727,4752,299,9.742096846939194,2.933699618680553,29.734716470539997,2.089056541883636,54.88744925991226,0,0.6129812620443643,89.64492189101644,9.742096846939194,26.831518319999997,TRUE,28.19188863,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000035,Glasgow South West,40921,2036,507,0,406,23388,970,24301,3006,13614,4.97544048288165,1.2389726546272084,0,0.9921556169204075,57.15402849392732,2.3704210552039298,33.26898169643948,59.385156765474946,7.34586153808558,40.59775972,TRUE,40.86436703,Solid remain,Could swing to leave,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
S14000036,Glenrothes,47598,3685,0,0,892,28459,0,29351,3685,14562,7.741921929492836,0,0,1.8740283205176689,59.790327324677506,0,30.593722425311988,61.66435564519518,7.741921929492836,47.61388839,FALSE,47.61388839,Could swing to leave,Could swing to leave,Solid left,Solid left,snp,con,snp,snp,snp,snp,con
E14000712,Gloucester,52575,23837,1485,16586,2828,0,7497,20899,31334,342,45.33903946742748,2.82453637660485,31.547313361864006,5.378982406086543,0,14.25962910128388,0.6504992867332382,39.750832144555396,59.59866856871137,58.81217098,TRUE,58.90014719,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
S14000037,Gordon,58161,6807,0,3441,19030,27717,1166,50188,7973,0,11.703718986950019,0,5.916335688863671,32.71951995323327,47.655645535668235,2.004779835284813,0,86.29150117776517,13.70849882223483,44.28598138,TRUE,38.81886524,Solid remain,Solid remain,Solid left,Solid left,snp,con,snp,snp,snp,NA,NA
E14000713,Gosport,47665,26364,1707,6926,3298,0,9266,11931,35630,104,55.31102486100913,3.5812440994440364,14.53057799223749,6.919123046260359,0,19.43984055386552,0.21818944718346797,25.030945137941885,74.75086541487464,61.815192620000005,FALSE,61.815192620000005,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
W07000046,Gower,42758,15862,1161,15835,1552,0,4773,18548,20635,3575,37.097151410262406,2.715281350858319,37.03400533233547,3.629730108985453,0,11.162823331306422,8.36100846625193,43.37901679217924,48.259974741568826,49.30873269,FALSE,49.30873269,Could swing to leave,Could swing to leave,Swing,Swing,lab,con,con,lab,con,lab,con
E14000714,Grantham & Stamford,53755,28399,1872,9070,3263,0,9410,14205,37809,1741,52.830434378197374,3.4824667472793234,16.872849037298856,6.070133010882708,0,17.50534833968933,3.238768486652405,26.425448795460888,70.3357827178867,60.995914129999996,FALSE,60.995914129999996,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000715,Gravesham,50139,23484,1124,15114,1111,0,9306,17349,32790,0,46.83779094118351,2.2417678852789247,30.14419912642853,2.215839964897585,0,18.560402082211453,0,34.60180697660504,65.39819302339495,65.37720795,FALSE,65.37720795,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000716,Great Grimsby,33731,8874,783,13414,1680,0,8417,15877,17291,563,26.30814384394177,2.3213068097595686,39.76757285582995,4.980581660786814,0,24.953307046930124,1.6690877827517714,47.069461326376334,51.2614508908719,69.15965382,TRUE,71.44662955,Solid leave,Solid leave,Swing,Swing,lab,con,lab,lab,con,lab,con
